140.16,2316.116979,2424.395075,2607.415771,,
140.84,2316.528251,2424.981585,2609.224854,,
141.52,2316.930583,2425.575247,2611.077881,,
142.2,2317.341855,2426.168909,2612.960205,,
142.88,2317.744186,2426.762571,2614.893799,,
143.56,2318.155458,2427.356234,2616.864929,,
144.24,2318.56673,2427.957048,2618.88092,,
144.92,2318.978002,2428.557863,2620.94635,,
145.6,2319.389274,2429.158678,2623.061218,,
146.28,2319.800546,2429.766645,2625.236511,,
146.96,2320.220759,2430.374613,2627.472229,,
147.64,2320.632031,2430.98258,2629.773865,,
148.32,2321.052244,2431.590548,2632.146912,,
149,2321.463516,2432.205667,2634.596863,,
149.68,2321.883729,2432.820787,2637.134705,,
150.36,2322.303941,2433.44306,2639.77005,,
151.04,2322.724154,2434.05818,2642.505646,,
151.72,2323.144367,2434.680452,2645.364838,,
152.4,2323.564579,2435.309877,2648.355865,,
153.08,2323.993733,2435.93215,2651.511688,,
153.76,2324.413946,2436.561575,2654.840546,,
154.44,2324.843099,2437.198153,2658.383636,,
155.12,2325.263312,2437.827578,2662.198639,,
155.8,2325.692465,2438.464155,2666.334991,,
156.48,2326.121619,2439.107885,2670.908051,,
157.16,2326.550772,2439.744463,2676.074371,,
157.84,2326.979926,2440.388193,2682.138824,,
158.52,2327.41802,2441.031923,2689.842987,,
159.2,2327.847173,2441.682806,2702.627983,,
159.88,2328.276327,2442.333689,,,
160.56,2328.714421,2442.984571,,,
161.24,2329.152515,2443.642607,,,
161.92,2329.590609,2444.300642,,,
162.6,2330.028703,2444.958677,,,
163.28,2330.466797,2445.623865,,,
163.96,2330.904891,2446.289053,,,
164.64,2331.342986,2446.954241,,,
165.32,2331.79002,2447.626581,,,
166,2332.228115,2448.298922,,,
166.68,2332.675149,2448.978415,,,
167.36,2333.122184,2449.657907,,,
168.04,2333.569219,2450.3374,,,
168.72,2334.016254,2451.024046,,,
169.4,2334.463289,2451.710691,,,
170.08,2334.910324,2452.397337,,,
170.76,2335.366299,2453.091135,,,
171.44,2335.813334,2453.784933,,,
172.12,2336.26931,2454.478731,,,
172.8,2336.725285,2455.179682,,,
173.48,2337.181261,2455.887785,,,
174.16,2337.637236,2456.588736,,,
174.84,2338.093212,2457.296839,,,
175.52,2338.549187,2458.012094,,,
176.2,2339.005163,2458.72735,,,
176.88,2339.470079,2459.442606,,,
177.56,2339.934995,2460.165014,,,
178.24,2340.399911,2460.887423,,,
178.92,2340.855887,2461.616983,,,
179.6,2341.329744,2462.346544,,,
180.28,2341.79466,2463.076105,,,
180.96,2342.259576,2463.812819,,,
181.64,2342.724493,2464.549532,,,
182.32,2343.198349,2465.293398,,,
183,2343.672206,2466.037264,,,
183.68,2344.146063,2466.788282,,,
184.36,2344.61992,2467.539301,,,
185.04,2345.093777,2468.297472,,,
185.72,2345.567634,2469.055643,,,
186.4,2346.041491,2469.813814,,,
187.08,2346.524289,2470.579138,,,
187.76,2346.998146,2471.344461,,,
188.44,2347.480943,2472.116938,,,
189.12,2347.963741,2472.896566,,,
189.8,2348.446538,2473.676195,,,
190.48,2348.929336,2474.455824,,,
191.16,2349.421074,2475.242605,,,
191.84,2349.903872,2476.029387,,,
192.52,2350.39561,2476.82332,,,
193.2,2350.878408,2477.617254,,,
193.88,2351.370146,2478.418341,,,
194.56,2351.861885,2479.22658,,,
195.24,2352.362564,2480.034819,,,
195.92,2352.854302,2480.843058,,,
196.6,2353.34604,2481.658449,,,
197.28,2353.846719,2482.480993,,,
197.96,2354.347398,2483.303537,,,
198.64,2354.839137,2484.126081,,,
199.32,2355.339816,2484.962931,,,
